comune,provincia,nome,zona,locatita,sito_arche,categoria,identificatore,latitudine,longitudine,sup,alt_min,alt_max,alt_media,acqua,nuraghe_costiero,categ_acqua
ORROLI,CAGLIARI,Nuraghe Su Motti,Sarcidano,,Nuraghe,Nuraghe,NUR5113,39.701477000000004,9.254750300000001,75.5945,124,725,424.5,True,False,lago
ORROLI,CAGLIARI,Nuraghe Su Pranu,Sarcidano,,Nuraghe,Nuraghe,NUR5440,39.674215000000004,9.2988632,75.5945,124,725,424.5,True,False,lago
ORROLI,CAGLIARI,Nuraghe Tipoi,Sarcidano,,Nuraghe,Nuraghe,NUR4789,39.680383,9.2973464,75.5945,124,725,424.5,True,False,lago
ORROLI,CAGLIARI,Primo gruppo di domus de janas di Su Monti o Su Motti,Sarcidano,,Domus de janas,Domus de janas,NUR7014,39.702052,9.247964,75.5945,124,725,424.5,True,False,lago
ORROLI,CAGLIARI,Secondo gruppo di domus de janas di Su Monti o Su Motti,Sarcidano,,Domus de janas,Domus de janas,NUR7028,39.704488,9.250548599999998,75.5945,124,725,424.5,True,False,lago
ORROLI,CAGLIARI,Sito archeologico di Su Putzu,Sarcidano,,Menhir,Menhir,NUR6804,39.654241999999996,9.290252,75.5945,124,725,424.5,True,False,lago
ORROLI,CAGLIARI,Strutture acheologiche di Su Putzu,Sarcidano,,Menhir,Menhir,NUR6838,39.655116,9.2892194,75.5945,124,725,424.5,True,False,lago
ORROLI,CAGLIARI,Tempio nuragico a pozzo di Su Putzu,Sarcidano,,Culto dell'acqua,Culto dell'acqua - Pozzo sacro,NUR10763,39.6544855934829,9.28972409087685,75.5945,124,725,424.5,True,False,lago
ORROLI,CAGLIARI,Terzo gruppo di domus de janas di Su Monti o Su Motti,Sarcidano,,Domus de janas,Domus de janas,NUR7011,39.700496,9.253494,75.5945,124,725,424.5,True,False,lago
ORROLI,CAGLIARI,Tomba dei giganti Arrubiu II,Sarcidano,,Tomba di giganti,Tomba di giganti,NUR10761,39.660233000000005,9.295822,75.5945,124,725,424.5,True,False,lago
ORROLI,CAGLIARI,Tomba di giganti Arrubiu I,Sarcidano,,Tomba di giganti,Tomba di giganti,NUR10762,39.668772,9.290650999999999,75.5945,124,725,424.5,True,False,lago
SADALI,CAGLIARI,,Sarcidano,,Nuraghe,Nuraghe,NUR1370,39.801283000000005,9.246995,49.6111,261,919,590.0,True,False,fiume
SADALI,CAGLIARI,,Sarcidano,,Nuraghe,Nuraghe,NUR1371,39.768153000000005,9.254963,49.6111,261,919,590.0,True,False,fiume
SADALI,CAGLIARI,,Sarcidano,,Nuraghe,Nuraghe,NUR1372,39.775818,9.248182,49.6111,261,919,590.0,True,False,fiume
SADALI,CAGLIARI,,Sarcidano,,Nuraghe,Nuraghe,NUR1373,39.783733000000005,9.260003,49.6111,261,919,590.0,True,False,fiume
SADALI,CAGLIARI,,Sarcidano,,Nuraghe,Nuraghe,NUR1374,39.810945000000004,9.246989,49.6111,261,919,590.0,True,False,fiume
SADALI,CAGLIARI,Nuraghe Casteddos de Seddori,Sarcidano,,Nuraghe,Nuraghe,NUR4153,39.819739,9.2634541,49.6111,261,919,590.0,True,False,fiume
SADALI,CAGLIARI,Nuraghe de Padente,Sarcidano,,Nuraghe,Nuraghe,NUR4439,39.830749,9.2698646,49.6111,261,919,590.0,True,False,fiume
SADALI,CAGLIARI,Nuraghe Sorroli,Sarcidano,,Nuraghe,Nuraghe,NUR5036,39.84002,9.2741131,49.6111,261,919,590.0,True,False,fiume
SERRI,CAGLIARI,Complesso di Santa Vittoria,Sarcidano,,Villaggi,Villaggio nuragico,NUR4662,39.7119335703221,9.10295997267014,19.1829,325,684,504.5,False,False,
SERRI,CAGLIARI,Nuraghe Ladumini,Sarcidano,,Nuraghe,Nuraghe,NUR4095,39.720554,9.1490739,19.1829,325,684,504.5,False,False,
SERRI,CAGLIARI,Nuraghe Narbonis,Sarcidano,,Nuraghe,Nuraghe,NUR5307,39.720759,9.167001800000001,19.1829,325,684,504.5,False,False,
SERRI,CAGLIARI,Tempio nuragico a pozzo di Santa Vittoria,Sarcidano,,Culto dell'acqua,Culto dell'acqua - Pozzo sacro,NUR10780,39.7118211568818,9.10248800505771,19.1829,325,684,504.5,False,False,
SEULO,CAGLIARI,Dolmen naturale e domus de janas di Arcu 'e su Cuaddu,Sarcidano,,Domus de janas,Domus de janas,NUR7051,39.854366999999996,9.192957,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Domu de janas Arcu Su Cuaddu I,Sarcidano,,Domus de janas,Domus de janas,NUR7317,39.854303,9.192984,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Domu de janas Arcu Su Cuaddu II,Sarcidano,,Domus de janas,Domus de janas,NUR7100,39.854403999999995,9.19304,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Domu de janas di Bacu Forru I,Sarcidano,,Domus de janas,Domus de janas,NUR7077,39.873981,9.200591000000001,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Domu de janas di Bacu Forru II,Sarcidano,,Domus de janas,Domus de janas,NUR7090,39.873967,9.200372999999999,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Domu de janas di Bacu Forru III,Sarcidano,,Domus de janas,Domus de janas,NUR7091,39.873969,9.20018,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Domu de janas di Sa Perda Lada I,Sarcidano,,Domus de janas,Domus de janas,NUR7337,39.845391,9.243613,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Domu de janas di Sa Perda Lada II,Sarcidano,,Domus de janas,Domus de janas,NUR7340,39.845396,9.243513,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Domu de janas di Su Forreddu ''e Lareri,Sarcidano,,Domus de janas,Domus de janas,NUR7061,39.875603000000005,9.274593,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Domus de janas di Bacu Forru,Sarcidano,,Domus de janas,Domus de janas,NUR7042,39.873983,9.200387,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Domus de janas di Sa Perda Lada,Sarcidano,,Domus de janas,Domus de janas,NUR7066,39.845385,9.243568,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Insediamento nuragico di Taccu 'e Ticci,Sarcidano,,Villaggi,Villaggio nuragico,NUR11744,39.8541700777777,9.24601866666666,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Interno della domu de janas di Bau 'e Ruta,Sarcidano,,Domus de janas,Domus de janas,NUR7344,39.876002,9.195304,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Necropoli nuragica Tonnolù - Bau Asseni,Sarcidano,,Altri siti,Altri siti - Unicum,NUR11743,39.872698159343294,9.21121823596775,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Nuraghe,Sarcidano,,Nuraghe,Nuraghe,NUR4523,39.854388,9.264044,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Nuraghe Nuraxeddu,Sarcidano,,Nuraghe,Nuraghe,NUR4209,39.859233,9.2330485,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Nuraghe Pauli,Sarcidano,,Nuraghe,Nuraghe semplice,NUR5348,39.862117,9.2301142,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Nuraghe Taccu ''e Ticci,Sarcidano,,Nuraghe,Nuraghe,NUR4249,39.853593,9.237723599999999,58.789,281,1334,807.5,True,False,fiume
SEULO,CAGLIARI,Tomba di giganti Taccu 'e Ticci,Sarcidano,,Tomba di giganti,Tomba di giganti,NUR11459,39.850485199099104,9.24407655789954,58.789,281,1334,807.5,True,False,fiume
VILLANOVA TULO,CAGLIARI,,Sarcidano,,Nuraghe,Nuraghe,NUR772,39.777114000000005,9.219092999999999,40.4501,261,858,559.5,True,True,fiume
VILLANOVA TULO,CAGLIARI,Nuraghe Adoni,Sarcidano,,Nuraghe,Nuraghe complesso,NUR5417,39.785869,9.1732982,40.4501,261,858,559.5,True,True,fiume
VILLANOVA TULO,CAGLIARI,Nuraghe Tiriccu,Sarcidano,,Nuraghe,Nuraghe,NUR5005,39.777167999999996,9.2189428,40.4501,261,858,559.5,True,True,fiume
ABBASANTA,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR1773,40.134547,8.776294,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR1774,40.13404,8.749082000000001,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR1775,40.139724,8.806191,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR1777,40.148585,8.789011,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR1778,40.145225,8.754367,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Area sacro funeraria di Mesu Enas,Guilcer,Mesu Enas,Domus de janas,Domus de janas,NUR6970,40.160653,8.758353,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Domu de janas di Bonorchis,Guilcer,Bonorchis,Domus de janas,Domus de janas,NUR7722,40.175921,8.741577000000001,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Domu de janas di Mura Iddari I,Guilcer,,Domus de janas,Domus de janas,NUR7783,40.163095,8.749207,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Domu de janas di Mura Iddari II,Guilcer,,Domus de janas,Domus de janas,NUR7742,40.163118,8.749258,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Domu de janas di Mura Iddari III,Guilcer,,Domus de janas,Domus de janas,NUR7553,40.163151,8.749333,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe,Guilcer,,Nuraghe,Nuraghe,NUR2143,40.154969,8.776527,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe,Guilcer,,Nuraghe,Nuraghe,NUR2325,40.122371,8.794036,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe,Guilcer,,Nuraghe,Nuraghe,NUR2335,40.128121,8.828723,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe,Guilcer,,Nuraghe,Nuraghe,NUR650,40.176912,8.738324,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe,Guilcer,,Nuraghe,Nuraghe,NUR656,40.1605,8.724977,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe Aiga,Guilcer,,Nuraghe,Nuraghe,NUR6474,40.153055,8.7828961,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe Antiogu Diana II,Guilcer,,Nuraghe,Nuraghe,NUR2130,40.128603000000005,8.828169,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe Arzola Lepres o Argiola Lepres,Guilcer,,Nuraghe,Nuraghe,NUR2776,40.137881,8.7768477,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe Bau Espis,Guilcer,,Nuraghe,Nuraghe,NUR2326,40.127626,8.826211,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe Cannas,Guilcer,,Nuraghe,Nuraghe,NUR6246,40.133257,8.749204800000001,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe II Monte Murecci,Guilcer,,Nuraghe,Nuraghe,NUR2327,40.129824,8.823024,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe Izzi,Guilcer,,Nuraghe,Nuraghe,NUR3019,40.114195,8.8077789,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe Losa,Guilcer,,Nuraghe,Nuraghe,NUR3551,40.116898,8.7903191,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe Mura Toffadu,Guilcer,Mura Toffadu,Nuraghe,Nuraghe,NUR5674,40.149172,8.723410000000001,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe Perda Crappida,Guilcer,,Nuraghe,Nuraghe,NUR6385,40.145503999999995,8.753525900000001,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe Putzu Manca,Guilcer,,Nuraghe,Nuraghe,NUR3620,40.1347,8.8199293,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Nuraghe Zuras,Guilcer,,Nuraghe,Nuraghe,NUR6312,40.134091999999995,8.778945199999999,39.8475,275,480,377.5,False,False,
ABBASANTA,ORISTANO,Tomba dei Giganti Su Pranu-est,Guilcer,Su Pranu,Tomba di giganti,Tomba di giganti,NUR12212,40.155155,8.758023,39.8475,275,480,377.5,False,False,
AIDOMAGGIORE,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR2223,40.180799,8.847933,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR2224,40.19793,8.842993,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR2225,40.199421,8.848569,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR2226,40.201518,8.844984,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR2227,40.193773,8.841068,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR2228,40.187948,8.849272000000001,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR2230,40.186783,8.867782,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR631,40.186049,8.787032,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR632,40.184228000000004,8.78532,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,,Guilcer,,Nuraghe,Nuraghe,NUR633,40.187486,8.795097,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,,Guilcer,S'Arrosiao,Nuraghe,Nuraghe,NUR1734,40.174958000000004,8.864291,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,,Guilcer,S'Ega Grutta,Nuraghe,Nuraghe,NUR1733,40.169408000000004,8.854922,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe,Guilcer,,Nuraghe,Nuraghe,NUR2135,40.158262,8.829138,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe,Guilcer,,Nuraghe,Nuraghe,NUR2313,40.167553000000005,8.878243,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe,Guilcer,,Nuraghe,Nuraghe,NUR2314,40.16491,8.880085000000001,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe,Guilcer,Casa de Muru,Nuraghe,Nuraghe,NUR2318,40.165553,8.851846,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe,Guilcer,Guardia de su Turcu,Nuraghe,Nuraghe,NUR2134,40.152861,8.879024000000001,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe,Guilcer,Perda Cuaddus,Nuraghe,Nuraghe,NUR2319,40.169731,8.829286,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Abbaeras,Guilcer,,Nuraghe,Nuraghe,NUR6398,40.178086,8.817019199999999,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Arculentu,Guilcer,,Nuraghe,Nuraghe,NUR5798,40.172907,8.804375199999999,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Arghentu,Marghine,Arghentu,Nuraghe,Nuraghe a corridoio,NUR3236,40.201028,8.8271981,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Attos,Guilcer,,Nuraghe,Nuraghe,NUR2700,40.148454,8.8919842,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Benezziddo,Guilcer,,Nuraghe,Nuraghe,NUR5823,40.189434999999996,8.8127946,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Bernardu Pala,Guilcer,,Nuraghe,Nuraghe,NUR5748,40.192159000000004,8.817330300000002,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Bolessene o Iscrallotze,Guilcer,,Nuraghe,Nuraghe,NUR5860,40.178859,8.8715136,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Crichidoreddu,Guilcer,,Nuraghe,Nuraghe,NUR2317,40.164382,8.857209,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Cunzaos o Cunzaras,Guilcer,,Nuraghe,Nuraghe,NUR2738,40.164557,8.8873306,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe de Chirigu,Guilcer,,Nuraghe,Nuraghe,NUR2132,40.148298,8.892958,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Erighighine,Guilcer,,Nuraghe,Nuraghe,NUR2965,40.194536,8.877663900000002,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Fenugu,Guilcer,,Nuraghe,Nuraghe,NUR6039,40.185742,8.788944500000001,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Forntelizzos,Guilcer,,Nuraghe,Nuraghe,NUR5826,40.15752,8.8706204,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Lobaos,Guilcer,,Nuraghe,Nuraghe,NUR2879,40.166478000000005,8.8521226,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Lobaos II,Guilcer,,Nuraghe,Nuraghe,NUR2750,40.165803000000004,8.8523573,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Maso 'e Maiore,Guilcer,,Nuraghe,Nuraghe,NUR3009,40.169986,8.807736,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Mulinu e Pera,Guilcer,,Nuraghe,Nuraghe,NUR2315,40.161587,8.878555,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Mura Era,Guilcer,,Nuraghe,Nuraghe,NUR6183,40.196449,8.841644500000001,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Mura Fratta II,Guilcer,,Nuraghe,Nuraghe,NUR6264,40.170691999999995,8.8262754,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Mura Ulmos,Guilcer,,Nuraghe,Nuraghe,NUR6085,40.161993,8.833909,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Pranu Edere,Guilcer,,Nuraghe,Nuraghe,NUR2316,40.164146,8.854013,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Putzola de Susu,Guilcer,Putzola,Nuraghe,Nuraghe semplice,NUR1922,40.192364000000005,8.799557,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Sa Bastia,Guilcer,,Nuraghe,Nuraghe,NUR6292,40.154861,8.854886599999999,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Sa Jua,Guilcer,,Nuraghe,Nuraghe semplice,NUR2858,40.17111,8.852759599999999,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Sa Mariga,Guilcer,MONTE SA MARIGA,Nuraghe,Nuraghe,NUR1735,40.179199,8.853643,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Sa Mura,Guilcer,,Nuraghe,Nuraghe,NUR6158,40.149082,8.878213699999998,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Sanilo,Guilcer,,Nuraghe,Nuraghe,NUR3370,40.180877,8.8528601,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Sarolo,Guilcer,,Nuraghe,Nuraghe,NUR6332,40.166756,8.8299232,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe S'Aspru,Guilcer,,Nuraghe,Nuraghe,NUR5530,40.156374,8.8249075,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe (Sassu?),Guilcer,,Nuraghe,Nuraghe,NUR2133,40.147141,8.89447,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Succhiau,Guilcer,,Nuraghe,Nuraghe,NUR6381,40.167804,8.8319483,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Tenalighe,Guilcer,,Nuraghe,Nuraghe,NUR2566,40.197525,8.8250604,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Tenalighe o Nucrastala,Guilcer,,Nuraghe,Nuraghe,NUR3515,40.196081,8.8241806,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Toliana,Guilcer,,Nuraghe,Nuraghe,NUR6217,40.157455999999996,8.8554659,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Tosinghene,Guilcer,,Nuraghe,Nuraghe,NUR3237,40.186496000000005,8.8724121,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Trailone,Guilcer,,Nuraghe,Nuraghe,NUR5736,40.182272999999995,8.8276085,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Trochesia,Guilcer,,Nuraghe,Nuraghe,NUR2829,40.177347999999995,8.8518114,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Tulinu,Guilcer,,Nuraghe,Nuraghe,NUR5610,40.180848,8.8393955,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Nuraghe Uras,Guilcer,,Nuraghe,Nuraghe,NUR2591,40.163903000000005,8.8807377,41.2058,95,383,239.0,True,False,fiume
AIDOMAGGIORE,ORISTANO,Sito archeologico di Mura Fratta,Guilcer,,Nuraghe,Nuraghe,NUR5686,40.170333,8.8292232,41.2058,95,383,239.0,True,False,fiume
ALBAGIARA,ORISTANO,Nuraghe Bingias,Alta Marmilla,,Nuraghe,Nuraghe,NUR4705,39.785149,8.8717684,8.8675,175,491,333.0,False,False,
ALBAGIARA,ORISTANO,Nuraghe Furisinu,Alta Marmilla,,Nuraghe,Nuraghe,NUR4771,39.808851000000004,8.8758829,8.8675,175,491,333.0,False,False,
ALBAGIARA,ORISTANO,Nuraghe Lea,Alta Marmilla,,Nuraghe,Nuraghe,NUR5144,39.792765,8.872503300000002,8.8675,175,491,333.0,False,False,
ALBAGIARA,ORISTANO,Nuraghe  Porcili,Alta Marmilla,,Nuraghe,Nuraghe,NUR4089,39.80284,8.874791199999999,8.8675,175,491,333.0,False,False,
ALBAGIARA,ORISTANO,Nuraghe San Lussorio,Alta Marmilla,,Nuraghe,Nuraghe,NUR4897,39.796139000000004,8.8698801,8.8675,175,491,333.0,False,False,
ALES,ORISTANO,Nuraghe,Alta Marmilla,,Nuraghe,Nuraghe,NUR4230,39.754896,8.8051341,22.4523,135,789,462.0,False,False,
ALES,ORISTANO,Nuraghe Gergui,Alta Marmilla,,Nuraghe,Nuraghe,NUR4763,39.781394,8.815442000000003,22.4523,135,789,462.0,False,False,
ALES,ORISTANO,Nuraghe Otzibi,Alta Marmilla,,Nuraghe,Nuraghe,NUR4847,39.765018,8.8079345,22.4523,135,789,462.0,False,False,
ALLAI,ORISTANO,Nuraghe,Barigadu,,Nuraghe,Nuraghe,NUR487,39.931227,8.85709,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe,Barigadu,,Nuraghe,Nuraghe,NUR488,39.933935,8.869516,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe,Barigadu,,Nuraghe,Nuraghe,NUR489,39.963202,8.885769,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe,Barigadu,,Nuraghe,Nuraghe,NUR490,39.969004,8.860224,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe,Barigadu,,Nuraghe,Nuraghe,NUR491,39.965524,8.864967,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe,Barigadu,,Nuraghe,Nuraghe,NUR492,39.96887,8.881435,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe,Barigadu,,Nuraghe,Nuraghe,NUR493,39.965633000000004,8.877446,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe,Barigadu,,Nuraghe,Nuraghe,NUR494,39.970607,8.876366,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe Arasseda,Barigadu,,Nuraghe,Nuraghe,NUR3524,39.970501,8.871736199999999,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe Codinedda,Barigadu,,Nuraghe,Nuraghe,NUR6193,39.947888,8.8813345,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe Ghenna Illighi,Barigadu,,Nuraghe,Nuraghe,NUR5615,39.964259999999996,8.8463115,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe Pranu Margiani,Barigadu,,Nuraghe,Nuraghe,NUR2709,39.950618,8.8742776,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe Pranu Ollisa,Barigadu,,Nuraghe,Nuraghe,NUR3123,39.966595,8.8750541,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe Prunas,Barigadu,,Nuraghe,Nuraghe,NUR3405,39.976471999999994,8.8632256,27.3609,50,672,361.0,False,False,
ALLAI,ORISTANO,Nuraghe Sa Pala de Sa Cresia,Barigadu,,Nuraghe,Nuraghe,NUR3668,39.97187,8.8744372,27.3609,50,672,361.0,False,False,
ARBOREA,ORISTANO,Tempio a pozzo di Orri.,Campidano di Oristano,,Culto dell'acqua,Culto dell'acqua - Pozzo sacro,NUR10923,39.731922,8.514398,94.9638,0,19,9.5,True,True,costa
ARDAULI,ORISTANO,,Barigadu,,Nuraghe,Nuraghe,NUR2081,40.087914000000005,8.911597,20.5299,96,641,368.5,True,False,fiume
ARDAULI,ORISTANO,Domus de janas Crabiosu,Barigadu,,Domus de janas,Domus de janas,NUR7608,40.080527000000004,8.947617999999999,20.5299,96,641,368.5,True,False,fiume
ARDAULI,ORISTANO,Domus de janas di Istudulè.,Barigadu,,Domus de janas,Domus de janas,NUR7148,40.080768,8.948691,20.5299,96,641,368.5,True,False,fiume
